"","Assemblage","Order.q","SC","m","Method","qPD","s.e.","qPD.LCL","qPD.UCL","Reftime","Type"
"1270","748447",0,0.95,5.34757081520634,"Rarefaction",2.71510146674955,0.601314362252547,1.53654697334788,3.89365596015121,14.582255,"meanPD"
"1271","748481",0,0.95,20.7841169029809,"Rarefaction",4.2525764677374,0.347035772366424,3.57239885255216,4.93275408292263,14.582255,"meanPD"
"1272","748482",0,0.95,33.8167938861668,"Rarefaction",3.24668582101784,0.219419120550879,2.81663224721866,3.67673939481702,29.200753,"meanPD"
"1273","748483",0,0.95,14.1710653993431,"Rarefaction",3.55058313232467,0.308861909988563,2.94522491255083,4.15594135209851,14.582255,"meanPD"
"1274","748486",0,0.95,10.8073262562204,"Rarefaction",3.23939119007582,0.162510386117691,2.92087668617145,3.55790569398019,14.582254,"meanPD"
"1275","748487",0,0.95,44.6485411068924,"Rarefaction",4.75853515651179,0.140982282220423,4.4822149609015,5.03485535212208,21.255917,"meanPD"
"1276","748501",0,0.95,59.0000141597375,"Rarefaction",4.84489130781583,0.819530933199953,3.23864019452742,6.45114242110423,29.200752,"meanPD"
"1277","748526",0,0.95,14.3295670002759,"Extrapolation",3.08731619506401,0.638399801307342,1.83607557676409,4.33855681336393,29.200752,"meanPD"
"1278","748772",0,0.95,10.6382660392322,"Extrapolation",2.06190180117896,0.420528646044666,1.23768080046402,2.8861228018939,21.255916,"meanPD"
"1279","749654",0,0.95,9.12853387405436,"Extrapolation",2.94437805488708,1.00410399641196,0.976370385186895,4.91238572458727,29.200752,"meanPD"
"1280","749691",0,0.95,17.0249800690696,"Rarefaction",2.58290217643009,0.115021753758868,2.35746368162407,2.80834067123611,14.582255,"meanPD"
"1281","749696",0,0.95,9.50000878864982,"Rarefaction",2.8269968030205,0.655631008020516,1.5419836401526,4.11200996588841,14.582255,"meanPD"
"1282","749697",0,0.95,20.4512237768081,"Rarefaction",4.01378043152163,0.439437770089155,3.15249822870029,4.87506263434297,21.255917,"meanPD"
"1283","749698",0,0.95,17.0808093349846,"Extrapolation",4.36522979938163,1.0807591352609,2.24698081830762,6.48347878045565,14.582255,"meanPD"
"1284","749701",0,0.95,23.5702643608215,"Rarefaction",3.96818947267888,0.0821259950785504,3.80722548013041,4.12915346522735,21.255917,"meanPD"
"1285","750894",0,0.95,30.6323415525299,"Rarefaction",4.02478402660463,0.485247274322742,3.07371684533583,4.97585120787343,14.582255,"meanPD"
"1286","750895",0,0.95,25.0656495016138,"Extrapolation",4.21862272258122,1.09166788363219,2.07899298758307,6.35825245757938,14.582255,"meanPD"
"1287","750955",0,0.95,6,"Extrapolation",2.31620189204432,0.559834879787833,1.21894569037086,3.41345809371778,21.255917,"meanPD"
"1288","752105",0,0.95,9.12853387405436,"Extrapolation",3.48701976306134,1.11107983006106,1.30934331219277,5.6646962139299,14.582255,"meanPD"
"1289","752109",0,0.95,22.0928540608113,"Rarefaction",2.5453685741633,0.793153366707817,0.990816541199285,4.09992060712731,14.582255,"meanPD"
"1290","752126",0,0.95,18.2070839019203,"Extrapolation",3.5088265315161,0.63580206917091,2.26267737464507,4.75497568838713,14.582255,"meanPD"
"1291","752166",0,0.95,26.7606316315151,"Extrapolation",3.48074308154804,0.282655180716543,2.92674910729995,4.03473705579612,29.200752,"meanPD"
"1292","753320",0,0.95,9.50000878864982,"Rarefaction",2.88926911143325,0.468764770318029,1.97050704438872,3.80803117847777,14.582255,"meanPD"
"1293","753321",0,0.95,12.0586650054489,"Extrapolation",3.24001477060986,0.628517536110809,2.00814303618082,4.47188650503889,21.255917,"meanPD"
"1294","754540",0,0.95,7.0909291957663,"Rarefaction",2.8154299366139,0.330690781573827,2.16728791470979,3.463571958518,14.582255,"meanPD"
"1295","754564",0,0.95,35.7620249561855,"Extrapolation",4.07227922731892,0.367797143482784,3.35141007247595,4.79314838216189,29.200753,"meanPD"
"1296","754569",0,0.95,8.57822332212604,"Extrapolation",2.41939390377608,0.674510992158788,1.09737665196848,3.74141115558369,21.255917,"meanPD"
"1297","755733",0,0.95,24.761583319834,"Rarefaction",3.87058197609633,0.417118179014762,3.05304536793046,4.68811858426219,14.582254,"meanPD"
"1298","755759",0,0.95,17.0808093349846,"Extrapolation",3.52569408835748,0.642025548270609,2.26734713659251,4.78404104012246,14.582254,"meanPD"
"1299","755775",0,0.95,20.5248009782798,"Rarefaction",2.78617689049423,0.232868190631394,2.32976362371169,3.24259015727677,14.582255,"meanPD"
"1300","755776",0,0.95,22.3207711970837,"Extrapolation",3.61159145862775,0.682060026520812,2.27477837135252,4.94840454590297,14.582255,"meanPD"
"1301","755787",0,0.95,29.1835133880684,"Rarefaction",4.71160449749564,0.298220034209919,4.12710397097589,5.29610502401538,29.200753,"meanPD"
"1302","756061",0,0.95,7.43618437448758,"Rarefaction",1.99765312191489,0.0599960535362629,1.88006301776928,2.11524322606051,21.255916,"meanPD"
"1303","756948",0,0.95,52.684733663899,"Rarefaction",5.10342395717566,0.620934942272633,3.88641383357884,6.32043408077247,21.255917,"meanPD"
"1304","756949",0,0.95,12.0000110225127,"Rarefaction",2.52156613056959,0.47921337700095,1.58232517073791,3.46080709040126,21.255917,"meanPD"
"1305","756961",0,0.95,9.50000878864982,"Rarefaction",2.63603352568045,0.588957859719367,1.4816973322187,3.79036971914221,21.255917,"meanPD"
"1306","756989",0,0.95,39.9403479642692,"Rarefaction",4.87076671643768,0.274790793825324,4.33218665725688,5.40934677561849,21.255917,"meanPD"
"1307","757001",0,0.95,15.9500217789093,"Rarefaction",3.41521490965624,0.572397585812967,2.29333625662515,4.53709356268733,29.200753,"meanPD"
"1308","757275",0,0.95,11.5784484539882,"Extrapolation",2.05769951826739,0.478765722418787,1.11933594529427,2.99606309124052,21.255916,"meanPD"
"1309","757276",0,0.95,13.9750184580529,"Rarefaction",1.92401731385923,0.210651334164263,1.51114828560196,2.3368863421165,21.255916,"meanPD"
"1310","757277",0,0.95,18.4859695289401,"Rarefaction",2.05204560733509,0.140411911510073,1.77684331777492,2.32724789689526,21.255916,"meanPD"
"1311","758159",0,0.95,8.3749878140139,"Rarefaction",2.65265287486542,0.346661099187873,1.97320960561612,3.33209614411472,9.189096,"meanPD"
"1312","758163",0,0.95,12.7699236930605,"Extrapolation",4.65247824705826,1.14726669803336,2.40387683825068,6.90107965586584,21.255917,"meanPD"
"1313","758190",0,0.95,16.9404132825899,"Rarefaction",3.48305358461966,0.347864718117346,2.80125126561748,4.16485590362183,14.582254,"meanPD"
"1314","758203",0,0.95,12.0030049708158,"Rarefaction",3.33378426433725,0.390997901457125,2.56744245945055,4.10012606922396,14.582254,"meanPD"
"1315","758204",0,0.95,22.499984975319,"Rarefaction",4.046593929808,1.00194760223715,2.08281271502692,6.01037514458908,14.582255,"meanPD"
"1316","758207",0,0.95,10.6382660392322,"Extrapolation",3.21849087680256,1.34275506539174,0.586739308576027,5.85024244502909,14.582255,"meanPD"
"1317","759379",0,0.95,33.437265101231,"Rarefaction",2.66278930645234,0.196230802401405,2.27818400108819,3.04739461181649,29.200753,"meanPD"
"1318","759405",0,0.95,14.3569123233449,"Rarefaction",3.88116826734305,0.109773973409076,3.6660152330214,4.09632130166469,14.582255,"meanPD"
"1319","759704",0,0.95,7.00335699856976,"Rarefaction",1.97505746912352,0.0913919813190417,1.79593247726244,2.1541824609846,21.255916,"meanPD"
"1320","760584",0,0.95,9.6492441657957,"Extrapolation",3.17093662850089,1.13618359990792,0.944057692856291,5.39781556414549,14.582254,"meanPD"
"1321","760591",0,0.95,45.420460345295,"Rarefaction",4.26065877593622,0.692066062920016,2.90423421769056,5.61708333418188,29.200753,"meanPD"
"1322","760592",0,0.95,10.9709197760502,"Rarefaction",4.22880961382309,0.461632821459981,3.32402590967992,5.13359331796627,14.582255,"meanPD"
"1323","760593",0,0.95,21.441534469531,"Rarefaction",3.6553677355114,0.538265045045543,2.60038763308531,4.7103478379375,13.650045,"meanPD"
"1324","760681",0,0.95,5.79999904090334,"Rarefaction",2.68986817689885,0.401933301966104,1.90209338085802,3.47764297293968,29.200752,"meanPD"
"1325","760918",0,0.95,7.38746795482917,"Rarefaction",2.00702731148603,0.0590291307926796,1.89133234109368,2.12272228187839,21.255916,"meanPD"
"1326","761799",0,0.95,8.2465824638557,"Rarefaction",2.21293828997859,0.316132346334096,1.59333027681562,2.83254630314156,14.582255,"meanPD"
"1327","761802",0,0.95,7.35713190819269,"Rarefaction",2.06913038369126,0.0854844566696203,1.90158392738083,2.23667684000169,13.650043,"meanPD"
"1328","761805",0,0.95,38.1657365912582,"Rarefaction",4.34734867260425,0.225075540621857,3.90620871918453,4.78848862602397,29.200753,"meanPD"
"1329","761806",0,0.95,24.1791695810633,"Extrapolation",3.62596570117177,0.80019666588829,2.05760905548169,5.19432234686185,29.200753,"meanPD"
"1330","761807",0,0.95,12.440003911476,"Rarefaction",2.72232707501699,0.162607627581416,2.40362198134591,3.04103216868807,29.200753,"meanPD"
"1331","763019",0,0.95,11.5038510783444,"Rarefaction",3.39266630580119,0.130570594114187,3.13675264389738,3.64857996770499,14.582255,"meanPD"
"1332","763020",0,0.95,9.7946821247079,"Rarefaction",2.7989552535375,0.345807386565617,2.12118523028097,3.47672527679403,14.582255,"meanPD"
"1333","763021",0,0.95,11.6003704027334,"Rarefaction",3.52715591372598,0.130429317814861,3.27151914828073,3.78279267917124,14.582255,"meanPD"
"1334","763022",0,0.95,9.31846093401894,"Rarefaction",2.82745152429099,0.13506285897792,2.56273318504525,3.09216986353672,14.582255,"meanPD"
"1335","763023",0,0.95,11.1494770417874,"Rarefaction",3.27882985278543,0.212511234591473,2.862315486676,3.69534421889486,14.582255,"meanPD"
"1336","763055",0,0.95,17.5249995473644,"Rarefaction",4.65720749012882,0.933791493444439,2.82700979390785,6.48740518634979,14.582255,"meanPD"
"1337","764230",0,0.95,8.57822332212604,"Extrapolation",3.13327614714422,1.10636680030228,0.964837064860935,5.30171522942751,14.582255,"meanPD"
"1338","764231",0,0.95,7.5512873971064,"Rarefaction",2.81398192322419,0.201332117959458,2.41937822309248,3.2085856233559,14.582255,"meanPD"
"1339","764234",0,0.95,10.7369453336431,"Rarefaction",3.73975497812388,0.572815465876114,2.61705729521916,4.86245266102859,14.582255,"meanPD"
"1340","764235",0,0.95,16.6632588089005,"Rarefaction",3.90842232307218,0.175767583817852,3.56392418913956,4.25292045700479,14.582255,"meanPD"
"1341","764236",0,0.95,18.5816609493822,"Rarefaction",2.91961898344427,0.124806177028955,2.67500337141939,3.16423459546916,21.255917,"meanPD"
"1342","764317",0,0.95,31.9262052712922,"Rarefaction",4.75410560529807,0.429405877621003,3.91248555041109,5.59572566018505,29.200752,"meanPD"
"1343","764318",0,0.95,14.7945573550191,"Extrapolation",2.71529527110179,0.384515729646297,1.96165828950591,3.46893225269768,29.200752,"meanPD"
"1344","764323",0,0.95,27.6951447602414,"Rarefaction",4.30392883999231,0.524057292968499,3.2767954199385,5.33106226004613,29.200752,"meanPD"
"1345","765446",0,0.95,23.664340524015,"Rarefaction",3.48441590225864,0.0692190192853164,3.34874911741423,3.62008268710304,14.582255,"meanPD"
"1346","765480",0,0.95,9.12853387405436,"Extrapolation",3.20773856551336,1.0471687165629,1.15532559531305,5.26015153571368,14.582254,"meanPD"
"1347","765481",0,0.95,62.4915898831845,"Extrapolation",5.84939002158652,1.08058696708564,3.7314784839353,7.96730155923774,17.673901,"meanPD"
"1348","765483",0,0.95,12.0586650054489,"Extrapolation",3.57220992721701,1.15538039366847,1.30770596718311,5.83671388725092,14.582254,"meanPD"
"1349","765517",0,0.95,13.4040808299122,"Extrapolation",2.69323202703821,0.397213015158884,1.91470882313623,3.47175523094018,29.200752,"meanPD"
"1350","765524",0,0.95,9.6492441657957,"Extrapolation",2.66402557864238,0.487649236169667,1.70825063866136,3.61980051862339,14.582255,"meanPD"
"1351","766717",0,0.95,39.0232744777037,"Rarefaction",4.55831055712654,0.637720901980816,3.30840055705575,5.80822055719734,29.200752,"meanPD"
"1352","766740",0,0.95,38.0284314998745,"Extrapolation",3.48572539166396,0.824140597052401,1.87043950324392,5.101011280084,21.255917,"meanPD"
"1353","766749",0,0.95,30.812576044599,"Rarefaction",5.22004903259483,0.87850969327109,3.49820167371416,6.94189639147549,29.200753,"meanPD"
"1354","766990",0,0.95,11.5784484539882,"Extrapolation",2.06725706125506,0.255717517042436,1.56605993763588,2.56845418487424,21.255916,"meanPD"
"1355","766991",0,0.95,9.6492441657957,"Extrapolation",2.86927423311896,1.0680956688334,0.77584519016228,4.96270327607564,21.255916,"meanPD"
"1356","767952",0,0.95,9.6492441657957,"Extrapolation",2.72516196726716,0.791886861634539,1.17309223863301,4.27723169590131,14.582254,"meanPD"
"1357","767953",0,0.95,31.6444629805744,"Extrapolation",6.11680849032966,1.46264258824666,3.25008169511176,8.98353528554756,21.255917,"meanPD"
"1358","768205",0,0.95,7.2512891048718,"Rarefaction",2.50913752352509,0.164604030893615,2.18651955126348,2.83175549578669,21.255916,"meanPD"
"1359","769419",0,0.95,10.1356688915792,"Rarefaction",2.59263636569977,0.221417637935779,2.15866576980371,3.02660696159583,21.255916,"meanPD"
"1360","770361",0,0.95,10.5124846850522,"Rarefaction",2.65472482571583,0.544136144958283,1.58823757891113,3.72121207252053,14.582255,"meanPD"
"1361","770633",0,0.95,7.32490594170419,"Rarefaction",2.04842035395336,0.051451652511324,1.94757696808609,2.14926373982062,21.255916,"meanPD"
"1362","771575",0,0.95,25.7702711389859,"Rarefaction",4.83520054865121,0.775686541397511,3.31488286421966,6.35551823308277,21.255917,"meanPD"
"1363","772842",0,0.95,9.12853387405436,"Extrapolation",3.36436228818714,1.32814456238197,0.761246779655768,5.96747779671851,7.881507,"meanPD"
"1364","773985",0,0.95,39.3132004095111,"Rarefaction",5.9526970559035,0.423490002294877,5.12267190359275,6.78272220821424,21.255917,"meanPD"
"1365","773986",0,0.95,55.4552979553821,"Rarefaction",6.68552377625847,0.578643330027359,5.55140368951052,7.81964386300642,21.255917,"meanPD"
"1366","774027",0,0.95,9.12853387405436,"Extrapolation",3.46145507403557,1.30564242154648,0.902442951116817,6.02046719695433,9.189096,"meanPD"
"1367","775241",0,0.95,8.57822332212604,"Extrapolation",2.90613417999448,0.769304776051864,1.39832452579818,4.41394383419079,9.189095,"meanPD"
"1368","776412",0,0.95,20.6999879963327,"Rarefaction",3.15284671078736,0.55607422317042,2.06296126064225,4.24273216093247,21.255917,"meanPD"
"1369","776416",0,0.95,36.9749807679984,"Rarefaction",6.52387592896393,0.962954416629455,4.63651995361642,8.41123190431144,21.255917,"meanPD"
"1370","776443",0,0.95,27.5898786423481,"Rarefaction",5.76583188209376,0.433933433593277,4.91533798056314,6.61632578362439,14.582255,"meanPD"
"1371","776450",0,0.95,13.4040808299122,"Extrapolation",3.43377795769581,0.621543853160438,2.2155743906891,4.65198152470252,13.650043,"meanPD"
"1372","776451",0,0.95,48.6446789550308,"Rarefaction",6.82891379472794,0.332974286348997,6.17629618570598,7.4815314037499,21.255917,"meanPD"
"1373","776452",0,0.95,63.3802544469994,"Rarefaction",7.52274319130564,0.335357654626581,6.86545426629772,8.18003211631357,29.200753,"meanPD"
"1374","776453",0,0.95,53.6366337575723,"Extrapolation",5.47658252472197,2.00553616808627,1.54580386558041,9.40736118386353,29.200753,"meanPD"
"1375","777656",0,0.95,22.9264908232405,"Rarefaction",4.1570509987503,0.416757968425479,3.34022039036628,4.97388160713432,21.255917,"meanPD"
"1376","777663",0,0.95,9.12853387405436,"Extrapolation",3.56529551947182,1.06777746417084,1.47249014619347,5.65810089275016,14.582254,"meanPD"
"1377","777666",0,0.95,26.9440174623035,"Rarefaction",4.01131673568479,0.550379718273774,2.93259231004689,5.09004116132269,29.200753,"meanPD"
"1378","777667",0,0.95,58.3034334521937,"Rarefaction",5.91075312101189,0.434578556049776,5.05899480270091,6.76251143932287,29.200753,"meanPD"
"1379","778839",0,0.95,6,"Extrapolation",3.02810774260601,1.30217899438241,0.475883812191905,5.58033167302011,14.582255,"meanPD"
"1380","778848",0,0.95,19.7499821066577,"Rarefaction",3.60101138295239,0.798471581876234,2.03603583979624,5.16598692610853,21.255917,"meanPD"
"1381","778850",0,0.95,29.1263584412168,"Extrapolation",4.43643860618499,0.767290706292262,2.93257645617985,5.94030075619012,14.582255,"meanPD"
"1382","778851",0,0.95,27.5716754420657,"Extrapolation",4.40960190633005,0.411579590645744,3.60292073189266,5.21628308076745,14.582255,"meanPD"
"1383","778852",0,0.95,6.43999180329332,"Rarefaction",2.7533542932383,0.487547669872185,1.7977784195424,3.70893016693421,14.582254,"meanPD"
"1384","778880",0,0.95,8.44885022335488,"Rarefaction",3.0119262717001,0.461420974329506,2.10755778030289,3.91629476309731,21.255917,"meanPD"
"1385","778881",0,0.95,33.3136323792143,"Extrapolation",3.33608470273581,0.690941322127605,1.98186459593521,4.6903048095364,29.200753,"meanPD"
"1386","778914",0,0.95,12.6470014729721,"Extrapolation",3.0410442994693,0.546888532701765,1.96916247181589,4.11292612712271,29.200751,"meanPD"
"1387","779133",0,0.95,9.12853387405436,"Extrapolation",3.11335388227917,0.935031304541642,1.28072620096005,4.94598156359829,21.255916,"meanPD"
"1388","779136",0,0.95,8.24123636007874,"Rarefaction",2.03867077107536,0.126156898395414,1.79140779381907,2.28593374833165,21.255916,"meanPD"
"1389","780063",0,0.95,10.6459933404618,"Extrapolation",2.70337374836751,0.543192557238459,1.63873589950992,3.7680115972251,21.255917,"meanPD"
"1390","780064",0,0.95,18.2070839019203,"Extrapolation",2.99484063288511,0.7058652538259,1.61137015744812,4.3783111083221,21.255917,"meanPD"
"1391","780065",0,0.95,22.1277698522291,"Rarefaction",3.43291857207962,0.580768625731038,2.29463298229596,4.57120416186327,21.255917,"meanPD"
"1392","780348",0,0.95,15.1647841186922,"Rarefaction",2.20676098716431,0.188688087260112,1.83693913182274,2.57658284250587,21.255916,"meanPD"
"1393","781278",0,0.95,40.7438067791384,"Rarefaction",5.78938051119381,0.676085379356026,4.4642775171819,7.11448350520572,17.673901,"meanPD"
"1394","781279",0,0.95,26.9590700039687,"Rarefaction",4.3882341171296,0.237624342080978,3.92249896480086,4.85396926945835,14.582255,"meanPD"
"1395","781284",0,0.95,38.6354228772826,"Rarefaction",4.05336848357915,0.399783335505781,3.26980754436853,4.83692942278977,21.255917,"meanPD"
"1396","781285",0,0.95,9.1823346264619,"Rarefaction",2.1916678467973,0.242692764958687,1.71599876816983,2.66733692542477,14.582255,"meanPD"
"1397","782493",0,0.95,34.710599525382,"Rarefaction",4.5089872538116,0.136845573129227,4.24077485903457,4.77719964858862,29.200753,"meanPD"
"1398","782495",0,0.95,5.47498135733492,"Rarefaction",2.83314454410351,0.427688712578405,1.99489007085553,3.67139901735148,14.582255,"meanPD"
"1399","782497",0,0.95,58.665826874252,"Rarefaction",5.71214114461255,0.440521356667663,4.84873515112321,6.57554713810189,21.255917,"meanPD"
"1400","782498",0,0.95,21.600145416207,"Rarefaction",3.5646561404707,0.940473809188399,1.72136134605825,5.40795093488316,14.582255,"meanPD"
"1401","782499",0,0.95,28.7654179135327,"Rarefaction",5.01778482274345,0.159342768618177,4.70547873505492,5.33009091043197,21.255917,"meanPD"
"1402","782516",0,0.95,8.57822332212604,"Extrapolation",3.0010391449086,0.993916773470574,1.05299806527602,4.94908022454118,14.582254,"meanPD"
"1403","782517",0,0.95,4.75000330887417,"Rarefaction",2.42045818079898,0.619953071710841,1.20537248814076,3.63554387345721,14.582255,"meanPD"
"1404","782523",0,0.95,14.0578457557382,"Extrapolation",2.95199777664584,0.908214395245495,1.17193027172384,4.73206528156784,13.650044,"meanPD"
"1405","782776",0,0.95,9.34291089675395,"Rarefaction",2.03552643719253,0.00502188381757375,2.02568372577554,2.04536914860951,21.255916,"meanPD"
"1406","783713",0,0.95,16.7739102139923,"Rarefaction",3.65586075241216,0.391688819273463,2.88816477348915,4.42355673133516,14.582255,"meanPD"
"1407","783726",0,0.95,9.02725860596032,"Extrapolation",3.88345211221884,1.39442108072347,1.15043701471742,6.61646720972026,14.582255,"meanPD"
"1408","783727",0,0.95,5.79999904090334,"Rarefaction",2.645709390913,0.303013754175462,2.05181334590882,3.23960543591718,21.255917,"meanPD"
"1409","783990",0,0.95,6.98642983489525,"Rarefaction",2.0309364216909,0.0650958830065046,1.90335083545632,2.15852200792548,21.255916,"meanPD"
"1410","783991",0,0.95,6.7266664819561,"Rarefaction",2.0210363014282,0.0729415320424618,1.8780735256478,2.1639990772086,21.255916,"meanPD"
"1411","783992",0,0.95,8.8130470707599,"Rarefaction",2.03731391124673,0.00624208153495545,2.02507965624966,2.04954816624381,21.255916,"meanPD"
"1412","784921",0,0.95,22.1847044137522,"Rarefaction",4.15274165412626,0.310544073652276,3.54408645415545,4.76139685409708,21.255917,"meanPD"
"1413","784926",0,0.95,15.9500217789093,"Rarefaction",4.36028509561998,1.01340870705691,2.37404052816914,6.34652966307082,21.255917,"meanPD"
"1414","784937",0,0.95,29.1975786820553,"Extrapolation",4.55434005559816,1.20022059166729,2.20195092242692,6.9067291887694,14.582255,"meanPD"
"1415","784940",0,0.95,20.6999979903989,"Rarefaction",3.75058496958229,0.577215373377906,2.61926362643876,4.88190631272583,21.255917,"meanPD"
"1416","784941",0,0.95,10.6382660392322,"Extrapolation",3.91170015104722,1.49083315859324,0.989720853246385,6.83367944884805,21.255917,"meanPD"
"1417","786153",0,0.95,13.255805772507,"Rarefaction",3.7020034133098,0.581760516727647,2.5617737528962,4.8422330737234,14.582255,"meanPD"
"1418","786154",0,0.95,17.410680652952,"Rarefaction",3.34245404930326,0.203106272059505,2.94437307103243,3.74053502757408,21.255917,"meanPD"
"1419","786162",0,0.95,29.1975786820553,"Extrapolation",4.87987110006813,1.6176479713008,1.70933933665429,8.05040286348198,21.255917,"meanPD"
"1420","786163",0,0.95,18.0612607237389,"Rarefaction",3.68724835843342,0.351087756623801,2.99912900003781,4.37536771682904,21.255917,"meanPD"
"1421","787369",0,0.95,31.7687947976117,"Extrapolation",3.66004132264472,0.991424521787225,1.71688496655191,5.60319767873752,14.582255,"meanPD"
"1422","787387",0,0.95,16.6880916449708,"Rarefaction",4.48862162368837,0.566675992313276,3.37795708785085,5.59928615952589,14.582255,"meanPD"
"1423","788587",0,0.95,12.0586650054489,"Extrapolation",2.19145039472985,0.472387095349118,1.26558870108409,3.11731208837561,14.582255,"meanPD"
"1424","788601",0,0.95,14.6036079370705,"Rarefaction",3.65339709244778,0.285958597785249,3.09292853971911,4.21386564517644,14.582255,"meanPD"
"1425","789799",0,0.95,15.4924726847477,"Extrapolation",2.96811995530854,1.05866740382864,0.893169972197887,5.04306993841918,14.582255,"meanPD"
"1426","789815",0,0.95,45.502194111436,"Rarefaction",4.56634277338993,0.331087702655218,3.91742280046159,5.21526274631826,21.255917,"meanPD"
"1427","789820",0,0.95,14.6832755375282,"Rarefaction",2.19283606415487,0.310886369825913,1.58350997601168,2.80216215229806,21.255917,"meanPD"
"1428","791005",0,0.95,23.7333161794158,"Rarefaction",3.04836827597198,0.263393329663283,2.53212683606386,3.5646097158801,21.255917,"meanPD"
"1429","791029",0,0.95,4.75000330887417,"Rarefaction",2.76266639826319,0.694805060234212,1.40087350392795,4.12445929259843,14.582254,"meanPD"
"1430","791030",0,0.95,27.4283702885352,"Rarefaction",4.2407550092991,0.131935642874597,3.98216590098775,4.49934411761045,21.255917,"meanPD"
"1431","791275",0,0.95,7.88093570234595,"Rarefaction",2.05061504358386,0.109934370343521,1.83514763704747,2.26608245012025,21.255916,"meanPD"
"1432","791276",0,0.95,8.245250046627,"Rarefaction",1.9866970218825,0.0825066489263269,1.82498696150181,2.14840708226319,21.255916,"meanPD"
"1433","792217",0,0.95,15.9083049616548,"Extrapolation",3.97813694624048,0.793037478668894,2.423812049659,5.53246184282197,14.582255,"meanPD"
"1434","792218",0,0.95,38.9749926269949,"Rarefaction",4.32809395537316,1.23425540965122,1.90899780473304,6.74719010601328,21.255917,"meanPD"
"1435","792224",0,0.95,6.01457020241846,"Rarefaction",2.5061196599728,0.481003783820359,1.56336956725741,3.44886975268819,13.650043,"meanPD"
"1436","792233",0,0.95,8.57822332212604,"Extrapolation",2.92099490523164,1.00791259267154,0.945522524031019,4.89646728643225,14.582254,"meanPD"
"1437","792245",0,0.95,10.6382660392322,"Extrapolation",2.93532657753631,0.642673740310767,1.67570919271756,4.19494396235506,13.650044,"meanPD"
"1438","793431",0,0.95,38.2670617391627,"Rarefaction",4.88775951583143,0.727447010501068,3.46198957458801,6.31352945707485,21.255917,"meanPD"
"1439","793433",0,0.95,17.8023024002267,"Rarefaction",3.32903810957473,0.218798172249184,2.90020157208314,3.75787464706633,21.255917,"meanPD"
"1440","793436",0,0.95,6.29999516189408,"Rarefaction",2.6438814428726,0.38679843991368,1.88577043136551,3.40199245437969,21.255917,"meanPD"
"1441","793703",0,0.95,7.57318723390805,"Rarefaction",2.01277272194435,0.0228975642714529,1.96789432063861,2.05765112325008,21.255916,"meanPD"
"1442","793704",0,0.95,12.4541524808274,"Extrapolation",2.0577067974019,0.363774329528046,1.34472221302672,2.77069138177707,21.255916,"meanPD"
"1443","794650",0,0.95,37.4369527422653,"Rarefaction",5.06923379171694,0.321166458214333,4.43975910057456,5.69870848285933,21.255917,"meanPD"
"1444","794678",0,0.95,13.8983739244423,"Rarefaction",2.53552828013536,0.202272138979331,2.13908217265999,2.93197438761073,29.200752,"meanPD"
"1445","794691",0,0.95,18.746841041534,"Rarefaction",3.95295203795837,0.158450768708968,3.6423942379661,4.26350983795063,29.200752,"meanPD"
"1446","795864",0,0.95,33.6035954754537,"Rarefaction",3.60497562281371,0.733161288784699,2.16800590193674,5.04194534369069,21.255917,"meanPD"
"1447","795865",0,0.95,27.8087905106423,"Rarefaction",4.38066984183291,0.153622415035212,4.07957544114583,4.68176424251999,21.255917,"meanPD"
"1448","795891",0,0.95,9.90001294707063,"Rarefaction",2.16889444006238,0.266918453124336,1.64574388512954,2.69204499499522,13.075593,"meanPD"
"1449","797079",0,0.95,9.6492441657957,"Extrapolation",3.07745217464882,0.90821568029856,1.2973821510691,4.85752219822854,14.582255,"meanPD"
"1450","797080",0,0.95,8.57822332212604,"Extrapolation",2.92099501026039,1.16111906513253,0.64524346083781,5.19674655968296,14.582253,"meanPD"
"1451","797105",0,0.95,30.5999840876895,"Rarefaction",4.03173545475648,0.854107141486845,2.35771621850381,5.70575469100915,14.582255,"meanPD"
"1452","798292",0,0.95,15.1121540185263,"Rarefaction",2.52137692869942,0.399911930753315,1.73756394743505,3.30518990996379,21.255917,"meanPD"
"1453","798293",0,0.95,26.7760716118715,"Rarefaction",4.05205431125898,0.364275007766942,3.33808841556773,4.76602020695024,21.255917,"meanPD"
"1454","798302",0,0.95,19.291113460621,"Extrapolation",3.1691458475376,0.849094949001449,1.50495032803988,4.83334136703531,21.255917,"meanPD"
"1455","800743",0,0.95,20.5515188815428,"Rarefaction",3.96572759855601,0.475456211723522,3.03385054735205,4.89760464975996,14.582255,"meanPD"
"1456","800745",0,0.95,18.2070839019203,"Extrapolation",5.84677721543778,2.05634764984223,1.81640988205343,9.87714454882213,14.582255,"meanPD"
"1457","801955",0,0.95,11.8461766737075,"Rarefaction",3.05549944964835,0.400574978681059,2.27038691832558,3.84061198097113,21.255917,"meanPD"
"1458","801960",0,0.95,9.12853387405436,"Extrapolation",2.89780741522466,0.91175420315351,1.11080201429077,4.68481281615856,21.255917,"meanPD"
"1459","801965",0,0.95,6,"Extrapolation",2.77733553502732,0.990267325936902,0.836447241124208,4.71822382893044,13.650043,"meanPD"
"1460","801968",0,0.95,17.3798161050281,"Extrapolation",3.34312038878663,0.413819528043738,2.53204901772154,4.15419175985172,29.200752,"meanPD"
