"","Assemblage","Order.q","SC","m","Method","qFD","s.e.","qFD.LCL","qFD.UCL"
"1306","756989",0,0.95,39.9403479642692,"Rarefaction",2.3562368354239,0.0861929542922983,2.18730174928988,2.52517192155791
"1307","757001",0,0.95,15.9500217789093,"Rarefaction",1.88953121400468,0.132295877728837,1.63023605835304,2.14882636965631
"1308","757275",0,0.95,11.5784484539882,"Extrapolation",1.59496678029264,0.184884161458227,1.23260048252263,1.95733307806265
"1309","757276",0,0.95,13.9750184580529,"Rarefaction",1.45567582168887,0.0947811999703363,1.26990808333553,1.64144356004222
"1310","757277",0,0.95,18.4859695289401,"Rarefaction",1.40297553607188,0.132010862063671,1.144239000859,1.66171207128476
"1311","758159",0,0.95,8.3749878140139,"Rarefaction",1.37953240656361,0.0347991141816212,1.31132739607374,1.44773741705349
"1312","758163",0,0.95,12.7699236930605,"Extrapolation",1.9566838907209,0.287456169830128,1.39328015072002,2.52008763072178
"1313","758190",0,0.95,16.9404132825899,"Rarefaction",1.66476800278709,0.0821836238854174,1.50369105985269,1.8258449457215
"1314","758203",0,0.95,12.0030049708158,"Rarefaction",1.48524442708108,0.0775357075573384,1.33327723275286,1.63721162140929
"1315","758204",0,0.95,22.499984975319,"Rarefaction",1.95612630980525,0.129808276970776,1.70170676204733,2.21054585756317
"1316","758207",0,0.95,10.6382660392322,"Extrapolation",1.88268005999892,0.291505227102021,1.31134031357379,2.45401980642405
"1317","759379",0,0.95,33.437265101231,"Rarefaction",1.89702609243567,0.0602444892806413,1.7789490631786,2.01510312169273
"1318","759405",0,0.95,14.3569123233449,"Rarefaction",2.033773232246,0.0173880041540751,1.99969337034098,2.06785309415102
"1319","759704",0,0.95,7.00335699856976,"Rarefaction",1.47555858132566,0.0482222742328539,1.38104466057665,1.57007250207467
"1320","760584",0,0.95,9.6492441657957,"Extrapolation",1.3990767595758,0.116562055561221,1.17061932871185,1.62753419043975
"1321","760591",0,0.95,45.420460345295,"Rarefaction",2.63996528192154,0.142043309292009,2.36156551146432,2.91836505237876
"1322","760592",0,0.95,10.9709197760502,"Rarefaction",2.12375542027926,0.12697131463516,1.87489621652464,2.37261462403388
"1323","760593",0,0.95,21.441534469531,"Rarefaction",1.72897981846402,0.114636359020705,1.50429668346463,1.9536629534634
"1324","760681",0,0.95,5.79999904090334,"Rarefaction",1.58588432366864,0.0949769377335998,1.39973294634888,1.77203570098839
"1325","760918",0,0.95,7.38746795482917,"Rarefaction",1.50158770882072,0.0595472687348096,1.38487720672276,1.61829821091867
"1326","761799",0,0.95,8.2465824638557,"Rarefaction",1.31488590874363,0.123981483626282,1.07188666608628,1.55788515140099
"1327","761802",0,0.95,7.35713190819269,"Rarefaction",1.2375577603141,0.0372570477812422,1.16453528849258,1.31058023213562
"1328","761805",0,0.95,38.1657365912582,"Rarefaction",2.68891197116341,0.0587576920947819,2.57374901084294,2.80407493148387
"1329","761806",0,0.95,24.1791695810633,"Extrapolation",2.04428284378691,0.148588017113253,1.75305568171071,2.33551000586311
"1330","761807",0,0.95,12.440003911476,"Rarefaction",2.02681031286298,0.104747642229167,1.82150870662833,2.23211191909764
"1331","763019",0,0.95,11.5038510783444,"Rarefaction",1.78554576495348,0.0574357317982743,1.67297379920316,1.8981177307038
"1332","763020",0,0.95,9.7946821247079,"Rarefaction",1.67564093420654,0.078236307945116,1.52230058835073,1.82898128006235
"1333","763021",0,0.95,11.6003704027334,"Rarefaction",1.72927596352754,0.071361425534292,1.58941013959489,1.86914178746019
"1334","763022",0,0.95,9.31846093401894,"Rarefaction",1.60879765812592,0.0431797460363039,1.52416691103317,1.69342840521866
"1335","763023",0,0.95,11.1494770417874,"Rarefaction",1.58697297976722,0.0620414440361268,1.46537398390755,1.70857197562688
"1336","763055",0,0.95,17.5249995473644,"Rarefaction",2.22985986889989,0.15731853861614,1.92152119911178,2.538198538688
"1337","764230",0,0.95,8.57822332212604,"Extrapolation",1.78392855358929,0.191051354997204,1.40947477859719,2.15838232858138
"1338","764231",0,0.95,7.5512873971064,"Rarefaction",1.71018871976872,0.0516500390989832,1.60895650333463,1.81142093620281
"1339","764234",0,0.95,10.7369453336431,"Rarefaction",1.79866558566554,0.146436013517728,1.51165627313117,2.0856748981999
"1340","764235",0,0.95,16.6632588089005,"Rarefaction",1.7269797155113,0.0499437418411766,1.62909178024942,1.82486765077317
"1341","764236",0,0.95,18.5816609493822,"Rarefaction",1.80254083919323,0.0460950316638998,1.71219623726575,1.89288544112071
"1342","764317",0,0.95,31.9262052712922,"Rarefaction",1.94956698545996,0.0901607596549222,1.77285514371755,2.12627882720238
"1343","764318",0,0.95,14.7945573550191,"Extrapolation",1.64307244398867,0.11708155393355,1.41359681502493,1.87254807295242
"1344","764323",0,0.95,27.6951447602414,"Rarefaction",1.8872874729429,0.0891055718630845,1.71264376126941,2.0619311846164
"1345","765446",0,0.95,23.664340524015,"Rarefaction",1.80660163877239,0.0357847362379152,1.73646484454981,1.87673843299497
"1346","765480",0,0.95,9.12853387405436,"Extrapolation",1.46324859532915,0.0740620526135131,1.31808963958556,1.60840755107275
"1347","765481",0,0.95,62.4915898831845,"Extrapolation",1.94882654531152,0.143202692615104,1.66815442529676,2.22949866532629
"1348","765483",0,0.95,12.0586650054489,"Extrapolation",1.47067067255411,0.10218812727439,1.27038562344871,1.67095572165951
"1349","765517",0,0.95,13.4040808299122,"Extrapolation",1.79008187101051,0.123402775010147,1.54821687639832,2.03194686562269
"1350","765524",0,0.95,9.6492441657957,"Extrapolation",1.71282797120991,0.189728783800672,1.34096638813001,2.08468955428982
"1351","766717",0,0.95,39.0232744777037,"Rarefaction",2.20633108185348,0.161513320927822,1.88977078981149,2.52289137389547
"1352","766740",0,0.95,38.0284314998745,"Extrapolation",1.67959668984529,0.131914786008499,1.42104846024033,1.93814491945026
"1353","766749",0,0.95,30.812576044599,"Rarefaction",2.19276753713444,0.13531159919104,1.92756167602949,2.4579733982394
"1354","766990",0,0.95,11.5784484539882,"Extrapolation",1.52426302330612,0.243169617428596,1.04765933101169,2.00086671560055
"1355","766991",0,0.95,9.6492441657957,"Extrapolation",1.75228375312828,0.225108905986569,1.31107840479539,2.19348910146117
"1356","767952",0,0.95,9.6492441657957,"Extrapolation",1.40388725515452,0.124238443741504,1.16038437992586,1.64739013038317
"1357","767953",0,0.95,31.6444629805744,"Extrapolation",2.2604204393386,0.237660300048256,1.79461481068903,2.72622606798816
"1358","768205",0,0.95,7.2512891048718,"Rarefaction",1.69650600906764,0.0209634056190462,1.655418489061,1.73759352907427
"1359","769419",0,0.95,10.1356688915792,"Rarefaction",1.71596147227675,0.0394469095136695,1.63864695032854,1.79327599422495
"1360","770361",0,0.95,10.5124846850522,"Rarefaction",1.4096866637899,0.0796105125933829,1.2536529263161,1.5657204012637
"1361","770633",0,0.95,7.32490594170419,"Rarefaction",1.55691480688783,0.0401143911184609,1.4782920450339,1.63553756874177
"1362","771575",0,0.95,25.7702711389859,"Rarefaction",1.89534753514005,0.118500624366297,1.6630905792366,2.1276044910435
"1363","772842",0,0.95,9.12853387405436,"Extrapolation",1.35689306102326,0.0601375740920593,1.23902558168522,1.47476054036131
"1364","773985",0,0.95,39.3132004095111,"Rarefaction",2.55356045857646,0.214155645490415,2.13382310632932,2.9732978108236
"1365","773986",0,0.95,55.4552979553821,"Rarefaction",2.58205599473362,0.122897577254608,2.34118116952735,2.82293081993988
"1366","774027",0,0.95,9.12853387405436,"Extrapolation",1.45342033307073,0.105326051390846,1.24698506571085,1.6598556004306
"1367","775241",0,0.95,8.57822332212604,"Extrapolation",1.20450679067602,0.0618323213112114,1.08331766782554,1.3256959135265
"1368","776412",0,0.95,20.6999879963327,"Rarefaction",1.86630012775144,0.154366190490664,1.56374795395909,2.16885230154379
"1369","776416",0,0.95,36.9749807679984,"Rarefaction",2.5773796185749,0.205029264718171,2.17552964395056,2.97922959319925
"1370","776443",0,0.95,27.5898786423481,"Rarefaction",2.13620910879329,0.0849174844629593,1.96977389758815,2.30264431999843
"1371","776450",0,0.95,13.4040808299122,"Extrapolation",1.38363110494884,0.0725543799655056,1.24142713329581,1.52583507660186
"1372","776451",0,0.95,48.6446789550308,"Rarefaction",2.24162853484806,0.120366505510737,2.00571451910207,2.47754255059405
"1373","776452",0,0.95,63.3802544469994,"Rarefaction",2.83898988162264,0.178828334286707,2.4884927870054,3.18948697623987
"1374","776453",0,0.95,53.6366337575723,"Extrapolation",2.08562661159138,0.233946559974163,1.62709977973498,2.54415344344778
"1375","777656",0,0.95,22.9264908232405,"Rarefaction",2.0295597459092,0.120750933568737,1.79289226501488,2.26622722680351
"1376","777663",0,0.95,9.12853387405436,"Extrapolation",1.48906325198554,0.157408085239687,1.18054907404034,1.79757742993073
"1377","777666",0,0.95,26.9440174623035,"Rarefaction",1.99721682354502,0.11426380109487,1.77326388866242,2.22116975842761
"1378","777667",0,0.95,58.3034334521937,"Rarefaction",2.46177076644983,0.142468804646553,2.18253704042211,2.74100449247755
"1379","778839",0,0.95,6,"Extrapolation",1.99370746305612,0.249512499384463,1.50467195057,2.48274297554224
"1380","778848",0,0.95,19.7499821066577,"Rarefaction",1.56933409369392,0.0730734914389305,1.42611268224902,1.71255550513882
"1381","778850",0,0.95,29.1263584412168,"Extrapolation",1.54985861385379,0.0801932788592283,1.39268267548752,1.70703455222005
"1382","778851",0,0.95,27.5716754420657,"Extrapolation",1.8655133651693,0.191924701418274,1.48934786264588,2.24167886769272
"1383","778852",0,0.95,6.43999180329332,"Rarefaction",1.45686986779106,0.0341111842415511,1.39001317520761,1.52372656037451
"1384","778880",0,0.95,8.44885022335488,"Rarefaction",1.77102552754927,0.233819376113809,1.31274797147858,2.22930308361996
"1385","778881",0,0.95,33.3136323792143,"Extrapolation",1.80521527832612,0.135207810655334,1.54021283901316,2.07021771763909
"1386","778914",0,0.95,12.6470014729721,"Extrapolation",1.61395550113229,0.14605536091539,1.32769225398912,1.90021874827545
"1387","779133",0,0.95,9.12853387405436,"Extrapolation",1.63640518043938,0.109397868342159,1.4219892985033,1.85082106237547
"1388","779136",0,0.95,8.24123636007874,"Rarefaction",1.41333978320196,0.115540232926539,1.18688508790057,1.63979447850334
"1389","780063",0,0.95,10.6459933404618,"Extrapolation",1.14597302061024,0.0555765372598769,1.03704500919543,1.25490103202505
"1390","780064",0,0.95,18.2070839019203,"Extrapolation",1.32824739154527,0.0810282940746363,1.16943485343026,1.48705992966028
"1391","780065",0,0.95,22.1277698522291,"Rarefaction",1.83207091289914,0.141909363098692,1.55393367215668,2.11020815364159
"1392","780348",0,0.95,15.1647841186922,"Rarefaction",1.5824192617485,0.0820105556154968,1.42168152639,1.74315699710699
"1393","781278",0,0.95,40.7438067791384,"Rarefaction",2.25815853241945,0.182453855334727,1.90055554712291,2.615761517716
"1394","781279",0,0.95,26.9590700039687,"Rarefaction",2.15517854326154,0.0619729969773063,2.03371370117201,2.27664338535107
"1395","781284",0,0.95,38.6354228772826,"Rarefaction",1.88551435869958,0.0557696500955739,1.77620785308186,1.99482086431731
"1396","781285",0,0.95,9.1823346264619,"Rarefaction",1.30013579901744,0.11002188089127,1.0844968749592,1.51577472307569
"1397","782493",0,0.95,34.710599525382,"Rarefaction",2.56617079131246,0.0610343291380786,2.44654570438126,2.68579587824366
"1398","782495",0,0.95,5.47498135733492,"Rarefaction",1.74897917576713,0.208196261931574,1.34092200066537,2.15703635086888
"1399","782497",0,0.95,58.665826874252,"Rarefaction",2.3460546136101,0.0714386602537362,2.20603741240899,2.48607181481122
"1400","782498",0,0.95,21.600145416207,"Rarefaction",1.74533359095799,0.108039319352114,1.53358041611362,1.95708676580235
"1401","782499",0,0.95,28.7654179135327,"Rarefaction",1.92004689548273,0.0672048750478109,1.78832776080351,2.05176603016195
"1402","782516",0,0.95,8.57822332212604,"Extrapolation",1.53818025672704,0.164991577214474,1.21480270763421,1.86155780581987
"1403","782517",0,0.95,4.75000330887417,"Rarefaction",1.72840147156349,0.242724431218071,1.2526703282081,2.20413261491888
"1404","782523",0,0.95,14.0578457557382,"Extrapolation",1.42041183018732,0.184225427679824,1.05933662689837,1.78148703347626
"1405","782776",0,0.95,9.34291089675395,"Rarefaction",1.50088063347543,0.0184289480520955,1.46476055902036,1.5370007079305
"1406","783713",0,0.95,16.7739102139923,"Rarefaction",1.99640428308856,0.141819935007217,1.7184423181846,2.27436624799251
"1407","783726",0,0.95,9.02725860596032,"Extrapolation",1.46735603488912,0.12627235274417,1.21986677126741,1.71484529851083
"1408","783727",0,0.95,5.79999904090334,"Rarefaction",1.30128764013059,0.0199336441806789,1.26221841545583,1.34035686480536
"1409","783990",0,0.95,6.98642983489525,"Rarefaction",1.57175854453944,0.0447109676750301,1.48412665818245,1.65939043089643
"1410","783991",0,0.95,6.7266664819561,"Rarefaction",1.55186819135667,0.039940707440045,1.47358584325713,1.63015053945621
"1411","783992",0,0.95,8.8130470707599,"Rarefaction",1.53390591365292,0.0176304809949692,1.49935080587266,1.56846102143318
"1412","784921",0,0.95,22.1847044137522,"Rarefaction",2.22008704266596,0.0852730856748626,2.05295486589263,2.38721921943929
"1413","784926",0,0.95,15.9500217789093,"Rarefaction",2.07960674139147,0.154978519318649,1.77585442514958,2.38335905763337
"1414","784937",0,0.95,29.1975786820553,"Extrapolation",2.07054961026156,0.183121908322252,1.7116372651697,2.42946195535342
"1415","784940",0,0.95,20.6999979903989,"Rarefaction",1.56974324754491,0.057235873707171,1.45756299645517,1.68192349863465
"1416","784941",0,0.95,10.6382660392322,"Extrapolation",1.84351395177613,0.38294393688168,1.09295762739006,2.5940702761622
"1417","786153",0,0.95,13.255805772507,"Rarefaction",1.80294292932254,0.0756111081403802,1.65474788053623,1.95113797810885
"1418","786154",0,0.95,17.410680652952,"Rarefaction",1.4239928996753,0.0195898689929365,1.38559746198729,1.46238833736332
"1419","786162",0,0.95,29.1975786820553,"Extrapolation",1.65465282488484,0.170997219677119,1.3195044328612,1.98980121690847
"1420","786163",0,0.95,18.0612607237389,"Rarefaction",1.54724231611667,0.0529438984319286,1.44347418198894,1.65101045024439
"1421","787369",0,0.95,31.7687947976117,"Extrapolation",2.04827006671697,0.235165168102427,1.58735480681791,2.50918532661604
"1422","787387",0,0.95,16.6880916449708,"Rarefaction",1.55163813290091,0.0692963758466264,1.41581973198237,1.68745653381944
"1423","788587",0,0.95,12.0586650054489,"Extrapolation",1.83596228075317,0.154647692675624,1.53285837281673,2.13906618868961
"1424","788601",0,0.95,14.6036079370705,"Rarefaction",1.49069096345427,0.046323232977406,1.39989909517109,1.58148283173744
"1425","789799",0,0.95,15.4924726847477,"Extrapolation",1.6860338755511,0.21013654246111,1.27417382049156,2.09789393061065
"1426","789815",0,0.95,45.502194111436,"Rarefaction",1.73644015707034,0.051469291185952,1.63556220003607,1.83731811410461
"1427","789820",0,0.95,14.6832755375282,"Rarefaction",1.40406392238146,0.0604597827181464,1.28556492574077,1.52256291902214
"1428","791005",0,0.95,23.7333161794158,"Rarefaction",1.71474541779476,0.16942169110915,1.38268500502096,2.04680583056856
"1429","791029",0,0.95,4.75000330887417,"Rarefaction",1.34914970714769,0.100398897655731,1.15237148365493,1.54592793064044
"1430","791030",0,0.95,27.4283702885352,"Rarefaction",2.22678116685136,0.0345254802035163,2.15911246910352,2.2944498645992
"1431","791275",0,0.95,7.88093570234595,"Rarefaction",1.56404850622219,0.0231731128600239,1.51863003960686,1.60946697283752
"1432","791276",0,0.95,8.245250046627,"Rarefaction",1.55253021142533,0.0155318702360619,1.5220883051501,1.58297211770056
"1433","792217",0,0.95,15.9083049616548,"Extrapolation",1.97233086539224,0.282187334413562,1.4192538530483,2.52540787773618
"1434","792218",0,0.95,38.9749926269949,"Rarefaction",1.9769840816563,0.261732264927569,1.46399826880617,2.48996989450644
"1435","792224",0,0.95,6.01457020241846,"Rarefaction",1.41793106529521,0.0300754198217487,1.35898432562466,1.47687780496576
"1436","792233",0,0.95,8.57822332212604,"Extrapolation",1.39481291122194,0.145105852529699,1.11041066631775,1.67921515612613
"1437","792245",0,0.95,10.6382660392322,"Extrapolation",1.44475370336132,0.0728238914642932,1.30202149887725,1.58748590784539
"1438","793431",0,0.95,38.2670617391627,"Rarefaction",2.22151291366496,0.33213518323646,1.57053991652289,2.87248591080703
"1439","793433",0,0.95,17.8023024002267,"Rarefaction",1.63610091731029,0.0803909268198075,1.47853759605967,1.79366423856091
"1440","793436",0,0.95,6.29999516189408,"Rarefaction",1.95512620738172,0.158004356396874,1.64544335944342,2.26480905532002
"1441","793703",0,0.95,7.57318723390805,"Rarefaction",1.56183554954877,0.00511000763259449,1.55182011862816,1.57185098046938
"1442","793704",0,0.95,12.4541524808274,"Extrapolation",1.57463960200547,0.146954362742747,1.28661434365865,1.86266486035228
"1443","794650",0,0.95,37.4369527422653,"Rarefaction",2.29464819925498,0.0737688079622487,2.15006399246652,2.43923240604343
"1444","794678",0,0.95,13.8983739244423,"Rarefaction",1.53740972370137,0.0233350733756732,1.49167382030845,1.58314562709429
"1445","794691",0,0.95,18.746841041534,"Rarefaction",2.09307237710078,0.0578086427605642,1.97976951929494,2.20637523490663
"1446","795864",0,0.95,33.6035954754537,"Rarefaction",2.08890449486864,0.115459663754341,1.86260771224303,2.31520127749425
"1447","795865",0,0.95,27.8087905106423,"Rarefaction",2.28149988937465,0.044201288744401,2.19486695536537,2.36813282338393
"1448","795891",0,0.95,9.90001294707063,"Rarefaction",1.5866249677226,0.127311164198089,1.33709967106448,1.83615026438072
"1449","797079",0,0.95,9.6492441657957,"Extrapolation",1.73697763083236,0.198127219779162,1.34865541570815,2.12529984595657
"1450","797080",0,0.95,8.57822332212604,"Extrapolation",1.46828229824235,0.147561416021547,1.17906723733238,1.75749735915231
"1451","797105",0,0.95,30.5999840876895,"Rarefaction",1.87232066204903,0.122761036506344,1.63171345179179,2.11292787230627
"1452","798292",0,0.95,15.1121540185263,"Rarefaction",1.78899610046228,0.131535279229172,1.53119169047668,2.04680051044787
"1453","798293",0,0.95,26.7760716118715,"Rarefaction",2.2571698059302,0.0695786914865118,2.12079807652522,2.39354153533519
"1454","798302",0,0.95,19.291113460621,"Extrapolation",2.01547797173348,0.127333219580724,1.76590944731973,2.26504649614723
"1455","800743",0,0.95,20.5515188815428,"Rarefaction",1.8605768068822,0.0747678554808636,1.71403450293842,2.00711911082599
"1456","800745",0,0.95,18.2070839019203,"Extrapolation",2.40862993327913,0.405272874957365,1.61430969445169,3.20295017210657
"1457","801955",0,0.95,11.8461766737075,"Rarefaction",1.94242299733274,0.111278030440346,1.72432206539911,2.16052392926637
"1458","801960",0,0.95,9.12853387405436,"Extrapolation",1.70963313299195,0.280484626610308,1.15989336661858,2.25937289936532
"1459","801965",0,0.95,6,"Extrapolation",1.6066326369949,0.226784643589847,1.16214290331205,2.05112237067775
"1460","801968",0,0.95,17.3798161050281,"Extrapolation",1.82413263015603,0.12658713778729,1.57602639918693,2.07223886112513
"1461","803166",0,0.95,6,"Extrapolation",1.73588433638265,0.267131609047632,1.21231600351706,2.25945266924824
"1462","803179",0,0.95,64.1437077437797,"Extrapolation",2.58374439057972,0.325006331363788,1.94674368635921,3.22074509480024
"1463","804394",0,0.95,8.08986625912707,"Rarefaction",1.50942690714787,0.0369871395932955,1.43693344565385,1.58192036864188
"1464","804395",0,0.95,22.7280169264106,"Rarefaction",1.69685976161614,0.0591280809088855,1.58097085255975,1.81274867067253
"1465","806822",0,0.95,102.776572098685,"Extrapolation",2.64657330948405,0.178188557438433,2.29733015444758,2.99581646452053
"1466","819129",0,0.95,8.8359978336515,"Rarefaction",1.16554362596433,0.0578961502421893,1.05206925664612,1.27901799528254
"1467","820172",0,0.95,15.7492659335112,"Rarefaction",1.68660686922419,0.0716360766055502,1.54620273908356,1.82701099936482
"1468","820173",0,0.95,8.93636805430972,"Rarefaction",1.98810434187024,0.028792037416802,1.93167298549178,2.04453569824871
"1469","820176",0,0.95,14.0578457557382,"Extrapolation",1.8682881840441,0.206238630434293,1.46406789617201,2.27250847191618
"1470","821386",0,0.95,15.1293700803687,"Rarefaction",1.9593479825185,0.0400911354982199,1.88077080084267,2.03792516419432
"1471","821387",0,0.95,28.2743043902784,"Rarefaction",2.01288427107397,0.176218868745763,1.66750163493589,2.35826690721206
"1472","821388",0,0.95,11.7211314713689,"Rarefaction",1.93551308236342,0.0636681014165585,1.81072589662292,2.06030026810392
"1473","821390",0,0.95,10.6459933404618,"Extrapolation",1.64283890485441,0.167896964168317,1.3137669019709,1.97191090773792
"1474","822598",0,0.95,5.34757081520634,"Rarefaction",1.32307071254237,0.115239761281884,1.09720493084288,1.54893649424185
"1475","822603",0,0.95,16.8230806397778,"Rarefaction",1.90721669000748,0.0908783646035908,1.72909836841054,2.08533501160442
"1476","823815",0,0.95,18.5000107040539,"Rarefaction",2.03950343728089,0.1072289446916,1.82933856758511,2.24966830697666
"1477","823818",0,0.95,44.1924958075359,"Extrapolation",2.65628614446419,0.397065158338307,1.87805273460542,3.43451955432297
"1478","825031",0,0.95,8.15144254843734,"Rarefaction",1.78061812334937,0.0730502623248004,1.63744224013156,1.92379400656719
"1479","826242",0,0.95,8.57822332212604,"Extrapolation",1.545833317875,0.133112643417565,1.28493733088965,1.80672930486035
"1480","827477",0,0.95,9.6492441657957,"Extrapolation",1.58012632044752,0.198382286592194,1.19130418355612,1.96894845733892
"1481","829908",0,0.95,14.6847321734936,"Extrapolation",1.74562353559032,0.170138077601786,1.41215903109194,2.07908804008871
"1482","831224",0,0.95,11.3357938557871,"Rarefaction",1.40677887641586,0.0376680682847506,1.33295081921056,1.48060693362117
"1483","832430",0,0.95,17.3798161050281,"Extrapolation",1.88600890352338,0.116960260463931,1.65677100539165,2.11524680165511
"1484","832556",0,0.95,28.2163854304459,"Extrapolation",1.92415929706731,0.221028029152913,1.49095232035373,2.35736627378089
"1485","832557",0,0.95,21.6917608786083,"Rarefaction",1.73246230455554,0.0724381393914177,1.59048616024127,1.87443844886982
"1486","833648",0,0.95,23.2647652973898,"Extrapolation",1.43104700009132,0.0573347006496027,1.31867305175372,1.54342094842893
"1487","833685",0,0.95,6,"Extrapolation",1.21632651844898,0.0759730862228758,1.06742200565779,1.36523103124017
"1488","833769",0,0.95,23.1550213065796,"Rarefaction",1.75563331849043,0.14012835479327,1.48098678988277,2.03027984709809
"1489","833770",0,0.95,31.6457195503249,"Rarefaction",1.8530129857887,0.0951955077873454,1.6664332190355,2.0395927525419
"1490","834856",0,0.95,96.4412497006224,"Rarefaction",2.43891874565981,0.167593401983754,2.11044171372511,2.76739577759452
"1491","834857",0,0.95,60.5434924048522,"Extrapolation",1.93483881366598,0.109941103772992,1.71935820985033,2.15031941748162
"1492","834982",0,0.95,12.0586650054489,"Extrapolation",1.41155010113784,0.123994817587791,1.16852472439616,1.65457547787952
"1493","834983",0,0.95,14.6847321734936,"Extrapolation",1.7189868632766,0.160972128828167,1.40348728825866,2.03448643829455
"1494","836070",0,0.95,16.7871550149454,"Rarefaction",1.66446883344412,0.150116327530382,1.37024623799316,1.95869142889509
"1495","836071",0,0.95,65.4375028721265,"Rarefaction",2.4518995241327,0.116171264857032,2.22420802897445,2.67959101929095
"1496","837184",0,0.95,12.0586650054489,"Extrapolation",1.81433644396179,0.152300731958802,1.51583249450345,2.11284039342013
"1497","837279",0,0.95,13.2790253180607,"Extrapolation",1.6415245587828,0.138806862099109,1.36946810826153,1.91358100930407
"1498","838392",0,0.95,8.57822332212604,"Extrapolation",1.67678569751786,0.215756650468536,1.25391043317453,2.09966096186119
"1499","838397",0,0.95,25.9629119312059,"Rarefaction",1.65443565786015,0.15870053558506,1.34338832378622,1.96548299193409
"1500","839603",0,0.95,14.6847321734936,"Extrapolation",2.32087836254692,0.434934929216154,1.46842156566479,3.17333515942906
"1501","839837",0,0.95,6,"Extrapolation",1.59404760310714,0.242254762061842,1.11923699438261,2.06885821183167
"1502","840819",0,0.95,36.8074800298551,"Extrapolation",2.41122309893796,0.257614622701031,1.90630771655306,2.91613848132285
"1503","840822",0,0.95,13.4040808299122,"Extrapolation",1.64574098174702,0.139308873347226,1.3727006072596,1.91878135623443
"1504","840823",0,0.95,59.933133799102,"Rarefaction",2.56719472745612,0.189328056145224,2.19611855614851,2.93827089876374
"1505","840824",0,0.95,11.4187237390867,"Rarefaction",1.42372863462184,0.16392801017344,1.10243563862458,1.7450216306191
"1506","841046",0,0.95,11.1320092224243,"Rarefaction",1.48876264350583,0.121280223103093,1.25105777418678,1.72646751282488
"1507","841048",0,0.95,13.4040808299122,"Extrapolation",1.68019987136095,0.131173887420108,1.42310377630542,1.93729596641647
"1508","841049",0,0.95,32.5134073339648,"Extrapolation",2.28455623561176,0.127919890620561,2.03383785708916,2.53527461413437
"1509","842037",0,0.95,81.8025544000164,"Rarefaction",2.91116869157407,0.195523647171789,2.52794938499145,3.29438799815669
"1510","842038",0,0.95,27.5716754420657,"Extrapolation",1.72439092399013,0.17044135817471,1.39033200049161,2.05844984748865
"1511","842045",0,0.95,84.4652272109861,"Rarefaction",2.62650196869259,0.140530529339265,2.35106719245928,2.9019367449259
"1512","842256",0,0.95,14.6847321734936,"Extrapolation",1.70978626820734,0.329369891667997,1.0642331429462,2.35533939346847
"1513","842260",0,0.95,32.6743444420322,"Extrapolation",2.39781453276227,0.142055746270818,2.11939038627451,2.67623867925004
"1514","842261",0,0.95,30.1845160077145,"Rarefaction",2.25890421533141,0.0859595852733192,2.0904265240697,2.42738190659311
"1515","842262",0,0.95,49.91526654614,"Rarefaction",2.78379810044699,0.0352502728122325,2.71470883528981,2.85288736560418
"1516","842263",0,0.95,41.0941536930307,"Extrapolation",2.16071487916902,0.196711239881658,1.77516793364675,2.54626182469129
"1517","843245",0,0.95,10.2184594106495,"Rarefaction",1.93092968591319,0.0649411425478889,1.80364738540444,2.05821198642193
"1518","843247",0,0.95,19.9565185536542,"Rarefaction",2.05634598967459,0.25844626166441,1.54980062487333,2.56289135447585
"1519","843252",0,0.95,16.988223203634,"Rarefaction",1.59291348898039,0.0467727076947316,1.5012406664393,1.68458631152149
"1520","843253",0,0.95,9.6492441657957,"Extrapolation",1.65680270452041,0.161905644729627,1.3394734719566,1.97413193708421
"1521","843265",0,0.95,14.2472499668883,"Rarefaction",1.58616113227332,0.0657706987275847,1.45725293152922,1.71506933301742
"1522","843475",0,0.95,13.967683783342,"Rarefaction",1.54316805079637,0.033172081668347,1.47815196543419,1.60818413615855
"1523","843476",0,0.95,27.9048550136704,"Extrapolation",2.37549960540792,0.207852319300961,1.96811654547492,2.78288266534092
"1524","844458",0,0.95,20.3499878432078,"Rarefaction",1.62056163781413,0.175422606719991,1.27673964656881,1.96438362905944
"1525","844459",0,0.95,17.5249995473644,"Rarefaction",2.16013362130246,0.256571025023686,1.65726365277951,2.66300358982541
"1526","844466",0,0.95,43.5705810262309,"Extrapolation",2.16744027908277,0.275714450960595,1.62704988518277,2.70783067298277
"1527","844467",0,0.95,62.4597395273812,"Rarefaction",2.72851749904269,0.236598459211628,2.26479304019023,3.19224195789514
"1528","844468",0,0.95,97.1685975534984,"Rarefaction",2.73214454629235,0.24243317340119,2.25698425776826,3.20730483481644
"1529","844469",0,0.95,22.3207711970837,"Extrapolation",1.5718728766646,0.0295031148311392,1.51404783416381,1.62969791916538
"1530","844479",0,0.95,33.517663815343,"Rarefaction",1.90909746699535,0.062377701650082,1.7868394183228,2.03135551566789
"1531","844637",0,0.95,39.0000302603847,"Rarefaction",2.31252678462238,0.185760624981853,1.94844264991229,2.67661091933246
"1532","844638",0,0.95,21.3453083483501,"Extrapolation",1.39723531063279,0.0655434992854511,1.26877241261258,1.525698208653
"1533","844689",0,0.95,9.6492441657957,"Extrapolation",1.42983477676093,0.185310738036691,1.06663240426048,1.79303714926138
